application_id,continent,applicant_country,visa_type,processing_center,application_date,decision_date,processing_days,applicant_age,education_level,has_job_experience,full_time_flag,case_status
APP08048,Africa,Nigeria,Business,Sydney,2020-02-28,2020-03-14,15,34,PhD,Y,Y,Denied
APP08049,Europe,Netherlands,Research,Berlin,2022-03-08,2022-06-01,85,29,Master's,Y,N,Denied
APP08050,South America,Chile,Tourist,Toronto,2023-07-18,2023-07-24,6,24,Master's,Y,Y,Approved
APP08051,Asia,UAE,Research,Hyderabad,2019-06-17,2019-09-28,103,22,High School,Y,Y,Approved
APP08052,North America,Mexico,Tourist,Sydney,2022-02-28,2022-03-24,24,28,Bachelor's,Y,N,Approved
APP08053,Asia,UAE,Tourist,Chennai,2021-10-01,2021-10-04,3,38,Master's,Y,Y,Approved
APP08054,North America,Mexico,Tourist,Dubai,2020-09-05,2020-09-27,22,41,Master's,Y,N,Approved
APP08055,Oceania,Australia,Research,Hyderabad,2024-06-02,2024-09-16,106,29,Master's,N,Y,Approved
APP08056,Europe,Netherlands,Family,Dubai,2024-04-16,2024-07-02,77,32,High School,Y,Y,Approved
APP08057,South America,Argentina,Business,Tokyo,2024-07-07,2024-08-05,29,28,Diploma,Y,Y,Approved
APP08058,Oceania,Australia,Research,Hyderabad,2019-07-17,2019-10-12,87,21,Bachelor's,N,Y,Approved
APP08059,Europe,Italy,Tourist,New York,2022-01-26,2022-02-15,20,25,Diploma,Y,Y,Denied
APP08060,South America,Argentina,Research,Toronto,2020-01-28,2020-05-09,102,36,Diploma,N,N,Approved
APP08061,Asia,Japan,Family,Sydney,2020-06-16,2020-09-07,83,37,Master's,N,Y,Denied
APP08062,South America,Chile,Student,Sydney,2024-04-03,2024-06-17,75,35,High School,Y,N,Approved
APP08063,Asia,UAE,Family,Dubai,2022-02-11,2022-04-25,73,18,Diploma,Y,N,Approved
APP08064,Asia,UAE,Student,Toronto,2020-05-09,2020-08-01,84,38,Bachelor's,Y,N,Approved
APP08065,Asia,Pakistan,Student,Mumbai,2022-05-16,2022-08-16,92,20,Master's,Y,N,Approved
APP08066,Africa,South Africa,Tourist,New York,2019-12-01,2019-12-23,22,27,High School,Y,Y,Approved
APP08067,Asia,Bangladesh,Family,Hyderabad,2019-09-05,2019-10-18,43,28,Bachelor's,Y,N,Approved
APP08068,Oceania,New Zealand,Tourist,Dubai,2022-05-27,2022-07-01,35,20,Bachelor's,N,N,Approved
APP08069,Europe,Netherlands,Tourist,Toronto,2021-05-21,2021-06-22,32,24,Bachelor's,N,N,Approved
APP08070,South America,Chile,Family,Sydney,2022-10-10,2022-12-24,75,19,High School,Y,N,Approved
APP08071,South America,Brazil,Work,Toronto,2024-05-31,2024-09-26,118,23,High School,N,Y,Approved
APP08072,North America,Mexico,Research,Paris,2024-07-22,2024-11-10,111,38,High School,N,N,Approved
APP08073,Africa,Nigeria,Student,Toronto,2020-05-10,2020-07-13,64,24,Master's,Y,Y,Approved
APP08074,South America,Brazil,Tourist,Hyderabad,2020-12-07,2020-12-25,18,30,Bachelor's,Y,Y,Denied
APP08075,North America,USA,Work,Mumbai,2019-05-07,2019-08-25,110,26,Diploma,N,Y,Approved
APP08076,Oceania,Australia,Work,New York,2024-06-01,2024-09-05,96,43,Bachelor's,Y,Y,Approved
APP08077,Oceania,Australia,Family,New York,2023-07-21,2023-10-08,79,30,Diploma,Y,N,Approved
APP08078,Africa,Nigeria,Work,Sydney,2023-10-29,2024-01-19,82,34,Master's,Y,Y,Approved
APP08079,North America,Mexico,Work,Sydney,2021-05-30,2021-08-19,81,25,High School,Y,Y,Approved
APP08080,Oceania,New Zealand,Business,Mumbai,2023-08-06,2023-08-30,24,23,Bachelor's,Y,Y,Denied
APP08081,North America,Canada,Research,Sydney,2020-07-01,2020-10-24,115,35,Bachelor's,Y,Y,Approved
APP08082,Asia,UAE,Student,Delhi,2021-02-12,2021-05-14,91,39,High School,Y,N,Withdrawn
APP08083,South America,Chile,Business,Delhi,2019-03-28,2019-04-05,8,32,Bachelor's,Y,N,Approved
APP08084,Africa,Nigeria,Work,Toronto,2024-10-31,2024-12-31,61,20,Bachelor's,Y,Y,Approved
APP08085,Asia,Bangladesh,Research,Sydney,2023-09-04,2023-11-28,85,33,PhD,Y,Y,Approved
APP08086,South America,Chile,Business,Dubai,2021-07-09,2021-07-12,3,27,Bachelor's,Y,Y,Approved
APP08087,Europe,UK,Business,Dubai,2019-05-24,2019-06-02,9,33,Master's,Y,Y,Approved
APP08088,Oceania,Australia,Tourist,Sydney,2022-01-16,2022-02-23,38,41,High School,Y,Y,Approved
APP08089,Oceania,Australia,Research,Paris,2023-11-18,2024-02-29,103,39,Bachelor's,N,N,Approved
APP08090,Africa,South Africa,Family,Toronto,2023-08-04,2023-10-27,84,23,Master's,Y,Y,Approved
APP08091,South America,Brazil,Family,New York,2022-11-24,2023-02-04,72,24,Diploma,Y,Y,Approved
APP08092,Asia,Pakistan,Tourist,Tokyo,2022-01-06,2022-02-04,29,24,High School,Y,Y,Approved
APP08093,North America,Canada,Tourist,Toronto,2020-06-29,2020-07-02,3,33,Bachelor's,Y,N,Approved
APP08094,Africa,Egypt,Business,London,2022-02-05,2022-02-22,17,35,Master's,Y,Y,Approved
APP08095,Asia,Bangladesh,Family,Chennai,2024-08-18,2024-11-18,92,21,High School,Y,Y,Approved
APP08096,Asia,Pakistan,Family,Bangalore,2024-08-03,2024-11-01,90,23,Bachelor's,Y,Y,Approved
APP08097,Africa,Ghana,Tourist,Delhi,2019-06-15,2019-06-30,15,20,Bachelor's,Y,N,Approved
APP08098,Europe,France,Tourist,Dubai,2020-06-26,2020-08-05,40,18,Bachelor's,Y,N,Approved
APP08099,Europe,UK,Work,New York,2021-01-05,2021-04-11,96,32,Bachelor's,Y,Y,Approved
APP08100,Africa,Ghana,Work,Delhi,2021-06-06,2021-09-01,87,24,Bachelor's,N,Y,Approved
APP08101,Europe,Netherlands,Business,Tokyo,2021-11-13,2021-11-16,3,28,High School,Y,N,Denied
APP08102,North America,USA,Tourist,Toronto,2021-07-01,2021-07-04,3,28,Master's,Y,Y,Approved
APP08103,Europe,UK,Family,Paris,2019-05-16,2019-08-09,85,36,Master's,Y,N,Approved
APP08104,Africa,South Africa,Student,Paris,2023-04-10,2023-07-04,85,34,High School,Y,Y,Approved
APP08105,Europe,France,Student,New York,2024-10-10,2025-01-09,91,38,Master's,Y,Y,Approved
APP08106,North America,USA,Research,Chennai,2022-01-18,2022-05-02,104,21,Master's,N,N,Approved
APP08107,Africa,Egypt,Research,Toronto,2023-02-16,2023-05-21,94,18,High School,Y,Y,Approved
APP08108,Asia,China,Tourist,Paris,2021-03-30,2021-05-23,54,37,Master's,Y,Y,Approved
APP08109,Africa,Ghana,Family,Delhi,2019-09-11,2019-12-07,87,27,Diploma,Y,Y,Approved
APP08110,South America,Argentina,Work,New York,2023-07-30,2023-10-31,93,36,Bachelor's,Y,N,Approved
APP08111,Oceania,Australia,Work,Chennai,2024-07-10,2024-10-10,92,34,Diploma,Y,Y,Approved
APP08112,Africa,Kenya,Work,Bangalore,2020-06-14,2020-08-23,70,40,Master's,Y,Y,Denied
APP08113,Europe,Spain,Tourist,Paris,2023-06-28,2023-08-29,62,50,Bachelor's,N,Y,Approved
APP08114,Europe,Spain,Work,Toronto,2020-07-26,2020-11-09,106,18,Master's,Y,Y,Approved
APP08115,Europe,Italy,Research,Chennai,2021-02-01,2021-05-14,102,32,Bachelor's,N,Y,Withdrawn
APP08116,North America,Mexico,Work,Mumbai,2019-05-25,2019-08-25,92,27,Master's,Y,N,Approved
APP08117,Europe,Germany,Research,Toronto,2019-08-06,2019-11-12,98,26,Bachelor's,Y,Y,Approved
APP08118,Asia,Bangladesh,Research,Berlin,2022-07-02,2022-10-31,121,29,Master's,Y,N,Denied
APP08119,Europe,Netherlands,Work,Bangalore,2019-05-20,2019-08-18,90,28,Bachelor's,Y,N,Approved
APP08120,Europe,Netherlands,Business,Delhi,2021-12-30,2022-01-07,8,28,Diploma,N,Y,Denied
APP08121,Europe,Germany,Work,Dubai,2021-03-16,2021-06-05,81,18,Master's,Y,Y,Withdrawn
APP08122,South America,Brazil,Research,Tokyo,2024-10-08,2024-12-30,83,31,Diploma,N,Y,Approved
APP08123,Europe,Spain,Tourist,London,2023-06-21,2023-07-09,18,36,PhD,Y,Y,Approved
APP08124,South America,Brazil,Work,London,2024-06-17,2024-08-30,74,28,Bachelor's,Y,Y,Withdrawn
APP08125,Oceania,Australia,Tourist,Toronto,2021-06-16,2021-07-10,24,26,Bachelor's,Y,N,Approved
APP08126,Africa,Nigeria,Family,Sydney,2023-03-03,2023-05-23,81,39,Bachelor's,Y,Y,Approved
APP08127,South America,Chile,Student,Toronto,2023-09-21,2023-12-03,73,21,Bachelor's,Y,Y,Denied
APP08128,Oceania,New Zealand,Family,Delhi,2023-05-01,2023-07-03,63,26,Bachelor's,N,N,Denied
APP08129,North America,Canada,Research,London,2022-06-12,2022-09-15,95,19,PhD,Y,Y,Approved
APP08130,North America,Mexico,Research,Chennai,2020-01-28,2020-05-05,98,33,Master's,Y,N,Approved
APP08131,North America,Canada,Research,Paris,2021-06-30,2021-10-18,110,21,Bachelor's,Y,N,Approved
APP08132,Africa,Ghana,Research,Chennai,2023-11-18,2024-03-03,106,22,Master's,N,Y,Approved
APP08133,North America,USA,Tourist,Hyderabad,2020-08-18,2020-09-27,40,32,Bachelor's,Y,Y,Approved
APP08134,South America,Argentina,Work,Tokyo,2023-10-22,2024-01-19,89,37,High School,N,N,Approved
APP08135,Oceania,New Zealand,Family,Hyderabad,2021-12-13,2022-02-27,76,33,Bachelor's,Y,Y,Denied
APP08136,South America,Brazil,Family,Sydney,2021-05-24,2021-08-24,92,36,Master's,Y,N,Approved
APP08137,South America,Chile,Student,Hyderabad,2024-02-15,2024-04-29,74,38,Bachelor's,Y,N,Approved
APP08138,Oceania,New Zealand,Research,Tokyo,2024-10-22,2025-01-18,88,31,Bachelor's,Y,N,Denied
APP08139,Europe,Netherlands,Work,Mumbai,2023-03-05,2023-06-17,104,21,Bachelor's,N,N,Withdrawn
APP08140,Asia,China,Work,Mumbai,2024-09-19,2024-12-12,84,27,Bachelor's,N,Y,Approved
APP08141,North America,Mexico,Research,New York,2022-11-15,2023-03-02,107,35,Diploma,N,Y,Approved
APP08142,North America,USA,Research,Tokyo,2019-05-03,2019-08-25,114,27,Bachelor's,Y,Y,Approved
APP08143,Europe,France,Student,New York,2023-11-21,2024-02-05,76,30,Master's,Y,N,Approved
APP08144,Africa,Ghana,Business,Tokyo,2019-05-31,2019-06-14,14,18,High School,Y,Y,Approved
APP08145,Africa,Egypt,Work,Bangalore,2024-07-17,2024-10-27,102,29,Bachelor's,N,Y,Approved
APP08146,Africa,Egypt,Student,Bangalore,2024-12-18,2025-02-15,59,36,Bachelor's,N,Y,Approved
APP08147,Africa,Kenya,Work,Sydney,2023-01-07,2023-04-06,89,31,Diploma,Y,N,Approved
APP08148,South America,Chile,Student,Paris,2019-01-04,2019-03-01,56,30,Bachelor's,Y,Y,Approved
APP08149,Europe,Spain,Tourist,Chennai,2022-06-25,2022-07-11,16,33,High School,N,N,Approved
APP08150,Europe,Italy,Business,Chennai,2020-09-17,2020-09-20,3,29,Bachelor's,Y,N,Approved
APP08151,Asia,Japan,Tourist,Berlin,2023-06-29,2023-08-05,37,19,Bachelor's,Y,N,Approved
APP08152,Europe,Netherlands,Business,Bangalore,2021-04-23,2021-05-12,19,25,Bachelor's,Y,N,Approved
APP08153,Oceania,New Zealand,Work,Berlin,2021-11-19,2022-02-15,88,31,Bachelor's,Y,N,Approved
APP08154,Oceania,New Zealand,Family,Bangalore,2019-01-30,2019-04-04,64,28,Bachelor's,N,Y,Approved
APP08155,Europe,Spain,Family,London,2022-08-05,2022-10-13,69,29,Bachelor's,N,N,Approved
APP08156,South America,Argentina,Business,London,2023-11-19,2023-12-11,22,38,Diploma,Y,N,Approved
APP08157,South America,Chile,Tourist,Hyderabad,2019-11-02,2019-11-19,17,37,Master's,Y,Y,Approved
APP08158,Africa,Nigeria,Family,Toronto,2021-06-08,2021-08-07,60,18,Diploma,N,N,Approved
APP08159,Asia,India,Work,Paris,2020-01-08,2020-04-28,111,24,Bachelor's,Y,Y,Approved
APP08160,Asia,UAE,Work,Paris,2024-03-30,2024-07-17,109,48,Master's,N,Y,Approved
APP08161,Europe,Italy,Research,New York,2021-06-26,2021-10-10,106,28,Bachelor's,N,Y,Approved
APP08162,South America,Chile,Work,London,2023-05-19,2023-08-14,87,22,Diploma,Y,N,Denied
APP08163,South America,Argentina,Work,Paris,2021-01-31,2021-05-22,111,23,Master's,Y,Y,Approved
APP08164,Europe,Netherlands,Work,Bangalore,2024-08-30,2024-12-04,96,19,Diploma,Y,N,Approved
APP08165,Africa,South Africa,Family,Hyderabad,2019-09-25,2019-12-12,78,25,PhD,Y,Y,Approved
APP08166,Africa,Egypt,Student,Dubai,2020-01-29,2020-04-19,81,18,PhD,Y,Y,Approved
APP08167,Oceania,Australia,Student,Berlin,2019-02-12,2019-05-02,79,40,High School,Y,Y,Approved
APP08168,North America,Mexico,Family,New York,2023-06-12,2023-09-16,96,27,Bachelor's,Y,N,Approved
APP08169,South America,Chile,Student,Paris,2023-12-17,2024-03-11,85,25,Diploma,Y,N,Approved
APP08170,Europe,Netherlands,Work,New York,2022-06-21,2022-09-30,101,20,Master's,Y,Y,Withdrawn
APP08171,North America,Canada,Family,Berlin,2021-03-20,2021-06-13,85,33,High School,N,Y,Approved
APP08172,South America,Argentina,Family,London,2023-01-27,2023-05-02,95,23,Bachelor's,N,Y,Approved
APP08173,South America,Argentina,Student,Toronto,2023-10-31,2024-01-08,69,39,Bachelor's,N,Y,Approved
APP08174,Asia,Bangladesh,Research,Delhi,2021-03-21,2021-06-19,90,18,Master's,Y,N,Approved
APP08175,Africa,Nigeria,Business,Bangalore,2023-02-07,2023-03-01,22,41,Bachelor's,Y,Y,Approved
APP08176,South America,Chile,Student,Delhi,2022-03-15,2022-05-27,73,31,Master's,Y,Y,Approved
APP08177,North America,Canada,Work,Paris,2022-01-18,2022-05-11,113,27,Master's,Y,N,Approved
APP08178,Africa,Egypt,Family,Bangalore,2021-11-10,2022-01-30,81,23,Master's,Y,Y,Approved
APP08179,Africa,Kenya,Research,Hyderabad,2023-12-10,2024-03-18,99,23,High School,Y,Y,Approved
APP08180,Oceania,Australia,Research,Dubai,2022-08-26,2022-12-07,103,34,Bachelor's,Y,N,Withdrawn
APP08181,Europe,Spain,Family,Delhi,2022-09-20,2022-12-28,99,32,Bachelor's,Y,Y,Approved
APP08182,Africa,Egypt,Tourist,Mumbai,2021-02-22,2021-04-03,40,25,Bachelor's,N,N,Approved
APP08183,Africa,Ghana,Tourist,Paris,2024-01-15,2024-01-18,3,39,Bachelor's,N,Y,Approved
APP08184,Africa,Nigeria,Family,Sydney,2024-08-20,2024-11-13,85,24,Diploma,N,Y,Denied
APP08185,Europe,Italy,Tourist,Hyderabad,2021-12-17,2021-12-31,14,32,Master's,N,Y,Approved
APP08186,North America,USA,Family,New York,2024-09-12,2024-12-08,87,26,High School,Y,N,Approved
APP08187,North America,Mexico,Work,Sydney,2019-06-16,2019-09-24,100,29,Master's,Y,Y,Approved
APP08188,Africa,Kenya,Research,London,2019-08-25,2019-12-06,103,37,Bachelor's,N,Y,Approved
APP08189,Europe,Germany,Student,Sydney,2023-05-17,2023-08-06,81,28,Bachelor's,Y,N,Approved
APP08190,North America,Canada,Family,Tokyo,2020-11-08,2021-02-27,111,33,Bachelor's,N,Y,Approved
APP08191,North America,USA,Tourist,Dubai,2021-08-09,2021-08-29,20,20,Master's,Y,Y,Approved
APP08192,North America,Canada,Family,New York,2022-09-13,2022-11-21,69,31,High School,N,N,Denied
APP08193,Europe,UK,Work,Mumbai,2022-12-27,2023-03-27,90,37,Master's,Y,Y,Approved
APP08194,Africa,Nigeria,Work,Sydney,2024-01-25,2024-05-01,97,38,Diploma,Y,Y,Approved
APP08195,Asia,India,Family,Sydney,2019-07-04,2019-10-01,89,29,High School,Y,Y,Approved
APP08196,Europe,France,Tourist,New York,2022-04-05,2022-05-07,32,35,Bachelor's,Y,N,Approved
APP08197,Africa,Egypt,Student,Bangalore,2019-08-29,2019-12-03,96,34,Bachelor's,Y,N,Approved
APP08198,Europe,Italy,Business,Bangalore,2023-12-13,2023-12-17,4,20,High School,Y,Y,Approved
APP08199,North America,Canada,Business,Paris,2020-05-16,2020-06-01,16,27,Bachelor's,Y,Y,Approved
APP08200,South America,Chile,Student,New York,2019-11-29,2020-02-12,75,34,Master's,Y,Y,Approved
APP08201,Europe,Germany,Student,Dubai,2022-10-16,2022-12-10,55,38,Bachelor's,N,Y,Approved
APP08202,Asia,China,Research,Berlin,2023-07-18,2023-10-21,95,27,Diploma,Y,Y,Denied
APP08203,South America,Argentina,Tourist,Sydney,2023-08-02,2023-08-25,23,45,High School,Y,N,Approved
APP08204,South America,Chile,Research,Paris,2019-10-15,2020-01-12,89,19,PhD,Y,N,Denied
APP08205,South America,Chile,Research,Delhi,2019-06-23,2019-10-12,111,28,Bachelor's,N,N,Approved
APP08206,North America,USA,Tourist,Sydney,2021-06-26,2021-07-17,21,39,Diploma,Y,Y,Approved
APP08207,Europe,Germany,Tourist,Chennai,2023-08-31,2023-09-19,19,38,Bachelor's,N,Y,Approved
APP08208,South America,Chile,Research,New York,2019-01-06,2019-04-07,91,31,Diploma,Y,Y,Approved
APP08209,Asia,China,Family,London,2022-07-16,2022-10-09,85,31,Bachelor's,Y,N,Approved
APP08210,South America,Brazil,Student,Chennai,2022-10-19,2022-12-24,66,30,Diploma,Y,N,Approved
APP08211,Africa,Kenya,Family,Delhi,2020-03-09,2020-05-27,79,18,Master's,Y,Y,Approved
APP08212,Asia,India,Work,Bangalore,2022-12-20,2023-03-27,97,18,High School,Y,N,Approved
APP08213,Africa,Nigeria,Family,Mumbai,2023-03-16,2023-06-08,84,39,Master's,Y,Y,Approved
APP08214,Oceania,Australia,Business,Paris,2020-01-07,2020-01-22,15,35,High School,N,Y,Approved
APP08215,Oceania,New Zealand,Family,Berlin,2020-04-19,2020-07-06,78,18,Master's,Y,Y,Approved
APP08216,Europe,Italy,Research,Dubai,2023-03-11,2023-05-27,77,36,High School,N,Y,Approved
APP08217,Asia,Japan,Tourist,Mumbai,2020-01-24,2020-02-14,21,19,Diploma,N,Y,Withdrawn
APP08218,South America,Chile,Family,Hyderabad,2023-08-14,2023-11-08,86,23,High School,N,Y,Approved
APP08219,Oceania,New Zealand,Student,Sydney,2023-11-09,2024-02-16,99,45,Diploma,Y,Y,Approved
APP08220,South America,Argentina,Student,Toronto,2019-02-01,2019-04-26,84,25,Master's,Y,Y,Approved
APP08221,Oceania,Australia,Research,Bangalore,2020-08-27,2020-12-16,111,26,PhD,Y,N,Approved
APP08222,Oceania,Australia,Research,Chennai,2023-02-06,2023-05-12,95,48,Diploma,Y,Y,Approved
APP08223,Asia,Pakistan,Research,Mumbai,2023-09-27,2024-01-28,123,30,Diploma,Y,Y,Approved
APP08224,Asia,China,Family,Hyderabad,2021-04-30,2021-07-27,88,34,High School,N,Y,Approved
APP08225,Europe,UK,Work,Bangalore,2022-12-16,2023-04-07,112,27,Master's,N,Y,Approved
APP08226,Europe,Germany,Student,Berlin,2021-12-22,2022-02-23,63,37,Diploma,Y,N,Approved
APP08227,Asia,UAE,Student,Hyderabad,2024-05-11,2024-07-16,66,23,Master's,N,N,Approved
APP08228,South America,Brazil,Business,Toronto,2023-01-27,2023-02-10,14,37,Master's,Y,N,Approved
APP08229,Oceania,New Zealand,Business,Chennai,2024-01-13,2024-01-19,6,21,Diploma,Y,Y,Approved
APP08230,North America,Mexico,Student,New York,2023-06-25,2023-09-17,84,27,Bachelor's,Y,N,Approved
APP08231,Asia,India,Research,Chennai,2023-08-25,2023-11-25,92,32,Master's,N,Y,Withdrawn
APP08232,South America,Brazil,Research,Delhi,2021-07-29,2021-10-31,94,22,Bachelor's,N,N,Approved
APP08233,Asia,Pakistan,Family,London,2019-10-28,2020-01-12,76,44,Bachelor's,Y,Y,Approved
APP08234,Africa,South Africa,Business,Tokyo,2020-01-18,2020-01-21,3,29,High School,Y,Y,Approved
APP08235,Europe,UK,Student,Sydney,2023-11-03,2024-01-20,78,24,PhD,Y,Y,Approved
APP08236,Asia,UAE,Student,Sydney,2019-12-02,2020-02-17,77,21,Diploma,Y,N,Approved
APP08237,Asia,UAE,Research,Chennai,2021-07-31,2021-10-25,86,27,Diploma,Y,Y,Approved
APP08238,South America,Chile,Family,Hyderabad,2021-03-12,2021-05-31,80,41,Bachelor's,N,N,Approved
APP08239,Asia,China,Tourist,London,2024-09-11,2024-10-05,24,35,Master's,Y,N,Approved
APP08240,Africa,Ghana,Research,Chennai,2019-09-01,2019-12-06,96,43,Master's,N,Y,Approved
APP08241,Africa,Kenya,Work,Mumbai,2022-03-11,2022-06-19,100,35,Bachelor's,Y,Y,Approved
APP08242,South America,Argentina,Family,New York,2024-08-30,2024-11-23,85,20,Diploma,Y,Y,Denied
APP08243,South America,Chile,Student,Delhi,2023-05-04,2023-07-12,69,30,Bachelor's,Y,N,Denied
APP08244,South America,Brazil,Family,Dubai,2023-07-16,2023-10-15,91,25,Bachelor's,Y,Y,Approved
APP08245,Oceania,Australia,Tourist,London,2019-05-07,2019-05-29,22,18,Master's,N,N,Approved
APP08246,North America,USA,Student,Mumbai,2020-07-31,2020-11-12,104,31,High School,N,Y,Approved
APP08247,Asia,China,Business,Delhi,2024-10-26,2024-11-19,24,31,Bachelor's,N,Y,Approved
APP08248,Asia,Pakistan,Tourist,Dubai,2020-02-27,2020-04-04,37,18,Bachelor's,N,Y,Approved
APP08249,South America,Chile,Student,Bangalore,2021-11-10,2022-01-23,74,33,Bachelor's,Y,Y,Approved
APP08250,South America,Argentina,Student,Sydney,2019-11-05,2020-01-23,79,23,Master's,N,Y,Approved
APP08251,South America,Chile,Business,Mumbai,2021-11-17,2021-11-22,5,30,Master's,Y,N,Approved
APP08252,Asia,Bangladesh,Work,Bangalore,2023-10-07,2023-12-31,85,23,Diploma,Y,N,Approved
APP08253,Oceania,New Zealand,Tourist,Bangalore,2022-12-14,2022-12-31,17,24,Bachelor's,Y,N,Approved
APP08254,Asia,Pakistan,Student,Berlin,2022-09-23,2023-01-13,112,40,Master's,Y,Y,Approved
APP08255,Oceania,Australia,Business,Chennai,2024-02-14,2024-03-03,18,27,Bachelor's,Y,N,Approved
APP08256,North America,Canada,Business,New York,2021-06-21,2021-07-19,28,24,Bachelor's,Y,N,Approved
APP08257,South America,Chile,Research,Sydney,2022-11-27,2023-03-17,110,38,Master's,Y,Y,Approved
APP08258,Oceania,Australia,Business,Bangalore,2020-08-03,2020-08-26,23,36,PhD,Y,N,Denied
APP08259,Oceania,New Zealand,Student,Bangalore,2020-08-09,2020-11-13,96,29,Diploma,N,N,Approved
APP08260,South America,Chile,Research,Delhi,2022-04-04,2022-08-13,131,43,High School,Y,Y,Approved
APP08261,Oceania,New Zealand,Business,Tokyo,2023-12-20,2024-01-12,23,29,Bachelor's,Y,Y,Approved
APP08262,Africa,Kenya,Tourist,Hyderabad,2024-12-25,2025-01-18,24,34,Bachelor's,Y,Y,Approved
APP08263,North America,Canada,Business,Dubai,2023-05-19,2023-05-28,9,21,Bachelor's,N,Y,Approved
APP08264,Oceania,Australia,Family,Dubai,2022-11-15,2023-02-22,99,22,Bachelor's,Y,Y,Approved
APP08265,Europe,UK,Student,New York,2022-03-16,2022-06-10,86,18,Bachelor's,Y,N,Approved
APP08266,Africa,Kenya,Family,Tokyo,2023-06-30,2023-09-11,73,24,Bachelor's,Y,Y,Approved
APP08267,Asia,Pakistan,Tourist,Tokyo,2023-03-18,2023-04-16,29,40,PhD,Y,N,Approved
APP08268,Oceania,New Zealand,Family,Delhi,2020-07-05,2020-08-24,50,42,Bachelor's,N,Y,Approved
APP08269,South America,Argentina,Work,Berlin,2024-01-01,2024-04-03,93,33,PhD,Y,N,Approved
APP08270,Africa,Nigeria,Student,Dubai,2023-05-18,2023-07-16,59,38,Master's,Y,Y,Approved
APP08271,Africa,Kenya,Research,Sydney,2023-06-23,2023-09-23,92,27,Master's,Y,N,Denied
APP08272,Africa,Nigeria,Work,Bangalore,2024-11-08,2025-01-29,82,32,Bachelor's,N,Y,Approved
APP08273,Europe,France,Business,Sydney,2023-08-19,2023-08-22,3,38,PhD,Y,Y,Withdrawn
APP08274,Africa,Nigeria,Student,New York,2023-02-22,2023-04-27,64,38,Diploma,N,Y,Approved
APP08275,Africa,Kenya,Business,Paris,2024-07-04,2024-07-23,19,40,Master's,N,N,Approved
APP08276,South America,Argentina,Student,Chennai,2019-09-15,2019-12-10,86,37,Bachelor's,N,N,Denied
APP08277,North America,Canada,Work,Hyderabad,2019-12-22,2020-03-30,99,24,Bachelor's,N,Y,Denied
APP08278,South America,Brazil,Tourist,Chennai,2022-01-25,2022-03-07,41,22,Bachelor's,Y,N,Withdrawn
APP08279,Europe,Germany,Tourist,Chennai,2022-10-31,2022-12-03,33,24,Bachelor's,N,Y,Approved
APP08280,South America,Argentina,Student,Delhi,2024-11-04,2025-01-17,74,40,Diploma,N,N,Approved
APP08281,North America,Mexico,Family,Berlin,2022-06-19,2022-09-16,89,32,Diploma,Y,Y,Approved
APP08282,Oceania,New Zealand,Student,Toronto,2021-01-06,2021-04-02,86,22,High School,N,N,Approved
APP08283,Asia,Japan,Student,London,2020-09-07,2020-12-17,101,25,Master's,N,Y,Withdrawn
APP08284,Asia,UAE,Tourist,Paris,2021-07-21,2021-08-06,16,31,Bachelor's,Y,Y,Denied
APP08285,North America,USA,Student,Hyderabad,2020-05-02,2020-07-18,77,31,Master's,Y,Y,Approved
APP08286,Oceania,New Zealand,Tourist,New York,2019-03-10,2019-03-26,16,43,Diploma,Y,Y,Approved
APP08287,North America,Mexico,Family,Hyderabad,2022-03-26,2022-07-03,99,40,Bachelor's,Y,Y,Approved
APP08288,South America,Brazil,Work,Chennai,2020-06-03,2020-08-25,83,30,High School,Y,Y,Approved
APP08289,South America,Chile,Research,Mumbai,2019-01-28,2019-04-27,89,27,Diploma,Y,Y,Approved
APP08290,Oceania,Australia,Work,Berlin,2022-01-14,2022-05-08,114,20,High School,Y,Y,Approved
APP08291,North America,Mexico,Work,Paris,2020-03-22,2020-06-22,92,23,High School,N,Y,Approved
APP08292,North America,Mexico,Research,Dubai,2019-11-04,2020-01-31,88,23,Diploma,Y,N,Denied
APP08293,North America,USA,Family,Dubai,2024-06-11,2024-08-18,68,18,Bachelor's,Y,N,Approved
APP08294,Oceania,Australia,Tourist,Paris,2021-03-17,2021-04-15,29,28,Master's,Y,N,Approved
APP08295,South America,Chile,Business,Toronto,2020-09-11,2020-09-14,3,27,Bachelor's,Y,N,Approved
APP08296,South America,Argentina,Student,Dubai,2020-08-31,2020-11-03,64,23,Master's,N,N,Approved
APP08297,Asia,India,Business,Sydney,2020-08-26,2020-10-03,38,25,Bachelor's,Y,N,Approved
APP08298,Europe,UK,Work,Toronto,2024-10-18,2025-01-18,92,33,High School,N,N,Approved
APP08299,Asia,Bangladesh,Student,Tokyo,2019-03-05,2019-05-22,78,31,Bachelor's,Y,Y,Approved
APP08300,Asia,UAE,Family,New York,2020-09-08,2020-12-14,97,34,Bachelor's,Y,N,Approved
APP08301,North America,USA,Business,London,2024-03-12,2024-03-23,11,18,Bachelor's,Y,N,Approved
APP08302,Oceania,New Zealand,Work,Tokyo,2022-09-23,2023-01-04,103,25,Bachelor's,Y,Y,Approved
APP08303,North America,Mexico,Business,Toronto,2022-03-02,2022-03-22,20,37,Bachelor's,Y,N,Approved
APP08304,North America,USA,Business,Hyderabad,2022-05-15,2022-06-01,17,38,Master's,N,Y,Approved
